danceability,energy,valence,tempo
0.724,0.275,0.653,0.328302677
0.798,0.751,0.469,0.525623493
0.817,0.84,0.89,0.428303909
0.741,0.651,0.227,0.492766122
0.557,0.0921,0.336,0.606524658
0.592,0.489,0.246,0.500971225
0.685,0.404,0.473,0.541446447
0.768,0.864,0.891,0.451769354
0.611,0.563,0.0938,0.443527291
0.21,0.00405,0.0337,0.314163453
0.941,0.828,0.961,0.525582427
0.793,0.907,0.535,0.517299297
0.883,0.896,0.748,0.385730184
0.437,0.857,0.552,0.73084552
0.587,0.68,0.522,0.356195099
0.642,0.848,0.7,0.51768943
0.795,0.543,0.857,0.408062191
0.667,0.553,0.483,0.525680987
0.508,0.826,0.404,0.496306061
0.792,0.763,0.399,0.492778442
0.517,0.893,0.248,0.557938786
0.474,0.66,0.17,0.525939706
0.616,0.679,0.806,0.709211645
0.753,0.845,0.214,0.525894533
0.559,0.23,0.461,0.624158648
0.805,0.928,0.313,0.525566
0.591,0.516,0.226,0.296537677
0.582,0.912,0.23,0.5258124
0.835,0.547,0.759,0.511529443
0.754,0.698,0.888,0.493012521
0.53,0.981,0.427,0.421400617
0.757,0.81,0.559,0.513500639
0.269,0.299,0.102,0.570821373
0.459,0.957,0.536,0.492503296
0.706,0.685,0.444,0.482318783
0.902,0.388,0.646,0.525524934
0.64,0.838,0.657,0.521853581
0.635,0.325,0.224,0.582964761
0.668,0.727,0.675,0.389775243
0.621,0.547,0.619,0.542645591
0.432,0.563,0.397,0.55921185
0.46,0.525,0.71,0.553848555
0.774,0.559,0.63,0.534489768
0.635,0.422,0.155,0.516268526
0.658,0.648,0.409,0.332668055
0.484,0.407,0.678,0.567766019
0.683,0.6,0.807,0.32833553
0.693,0.648,0.364,0.503591273
0.303,0.00382,0.0705,0.500560559
0.523,0.523,0.285,0.584443158
0.258,0.082,0.0788,0.585531422
0.527,0.493,0.67,0.489287782
0.587,0.237,0.491,0.362934125
0.585,0.576,0.612,0.583703959
0.578,0.525,0.362,0.574726805
0.832,0.847,0.204,0.465871618
0.236,0.847,0.376,0.692821972
0.647,0.594,0.81,0.611772968
0.569,0.815,0.329,0.443264465
0.566,0.624,0.245,0.375508712
0.817,0.728,0.874,0.4711651
0.635,0.475,0.489,0.513439039
0.728,0.794,0.494,0.377734521
0.521,0.561,0.296,0.401495645
0.763,0.728,0.798,0.419261048
0.503,0.361,0.333,0.250883958
0.53,0.305,0.221,0.522851499
0.507,0.417,0.461,0.604446689
0.827,0.753,0.747,0.447666802
0.181,0.0993,0.032,0.502794581
0.557,0.785,0.497,0.693975943
0.592,0.454,0.354,0.559836062
0.294,0.611,0.567,0.731769518
0.66,0.296,0.286,0.465863404
0.55,0.996,0.718,0.636466303
0.722,0.71,0.715,0.525644027
0.709,0.747,0.824,0.535676592
0.871,0.528,0.835,0.427347058
0.21,0.351,0.152,0.338483083
0.741,0.642,0.966,0.509246141
0.525,0.788,0.675,0.531368708
0.788,0.47,0.722,0.451613301
0.545,0.968,0.841,0.675200302
0.742,0.664,0.967,0.6570037
0.658,0.702,0.654,0.416973639
0.671,0.644,0.659,0.525200508
0.702,0.678,0.433,0.519726332
0.748,0.681,0.469,0.492840042
0.736,0.722,0.448,0.463732049
0.741,0.642,0.966,0.509246141
0.735,0.529,0.963,0.346807279
0.788,0.47,0.722,0.451613301
0.681,0.534,0.343,0.493213747
0.742,0.664,0.967,0.6570037
0.421,0.133,0.428,0.289626171
0.877,0.407,0.443,0.386210663
0.639,0.496,0.467,0.576550161
0.848,0.525,0.703,0.442381533
0.707,0.693,0.773,0.475587971
0.744,0.382,0.597,0.449732451
0.639,0.69,0.579,0.491279511
0.778,0.282,0.451,0.595465428
0.0842,0.176,0.0392,0.346293946
0.829,0.562,0.155,0.595555775
0.85,0.521,0.624,0.369578698
0.592,0.872,0.308,0.492856468
0.601,0.897,0.66,0.736553775
0.63,0.695,0.696,0.492881108
0.455,0.849,0.533,0.37352109
0.773,0.963,0.378,0.525680987
0.853,0.704,0.657,0.467407508
0.71,0.978,0.66,0.534013396
0.715,0.457,0.853,0.410489226
0.505,0.429,0.085,0.543906335
0.486,0.903,0.943,0.821758717
0.754,0.961,0.87,0.52563992
0.542,0.567,0.871,0.68921222
0.673,0.476,0.95,0.575351017
0.676,0.746,0.705,0.657344553
0.627,0.5,0.195,0.410653493
0.484,0.905,0.767,0.747649965
0.825,0.53,0.377,0.562558777
0.58,0.925,0.526,0.411302344
0.808,0.835,0.379,0.525549574
0.622,0.189,0.283,0.42478861
0.838,0.456,0.767,0.45172418
0.585,0.213,0.321,0.585720328
0.755,0.807,0.802,0.431211423
0.119,0.00363,0.0367,0.31247151
0.837,0.556,0.762,0.43088289
0.509,0.952,0.7,0.341131877
0.791,0.798,0.183,0.517759243
0.459,0.562,0.0733,0.510055152
0.467,0.317,0.373,0.739387369
0.658,0.457,0.31,0.542965911
0.909,0.0834,0.33,0.369492458
0.601,0.623,0.243,0.493000201
0.653,0.296,0.176,0.492749695
0.621,0.204,0.22,0.381270354
0.797,0.403,0.557,0.45168722
0.666,0.736,0.565,0.739276489
0.744,0.454,0.627,0.451888447
0.543,0.378,0.961,0.837947164
0.858,0.455,0.504,0.396723708
0.72,0.841,0.62,0.369611551
0.753,0.597,0.821,0.40392268
0.544,0.301,0.226,0.301108387
0.646,0.796,0.619,0.517471777
0.731,0.427,0.507,0.337600151
0.799,0.973,0.916,0.509233821
0.799,0.496,0.733,0.37336093
0.877,0.902,0.368,0.509278994
0.585,0.702,0.51,0.574558432
0.733,0.817,0.406,0.509073661
0.358,0.4,0.311,0.362367406
0.704,0.774,0.571,0.525795973
0.775,0.51,0.415,0.452619432
0.85,0.693,0.888,0.533643797
0.497,0.0646,0.129,0.459181872
0.692,0.669,0.884,0.42309256
0.691,0.61,0.363,0.464573914
0.871,0.829,0.484,0.533927156
0.405,0.329,0.168,0.273507538
0.726,0.476,0.542,0.529516605
0.742,0.649,0.903,0.632355538
0.665,0.926,0.128,0.521192409
0.693,0.823,0.611,0.43130177
0.817,0.511,0.864,0.419827767
0.549,0.913,0.669,0.636355423
0.713,0.378,0.641,0.575051231
0.63,0.855,0.57,0.372219279
0.796,0.662,0.462,0.398161038
0.769,0.681,0.723,0.520769423
0.77,0.683,0.0971,0.492881108
0.664,0.533,0.376,0.328429984
0.708,0.849,0.452,0.505332496
0.725,0.8,0.471,0.413166767
0.574,0.182,0.33,0.330516166
0.673,0.7,0.598,0.491842124
0.693,0.826,0.361,0.51764015
0.51,0.622,0.387,0.31893539
0.544,0.407,0.49,0.532838892
0.761,0.839,0.416,0.382904804
0.792,0.866,0.186,0.517323937
0.593,0.349,0.218,0.509414514
0.671,0.589,0.714,0.443757264
0.657,0.513,0.56,0.418119397
0.677,0.46,0.747,0.460799895
0.378,0.368,0.157,0.604721836
0.65,0.912,0.546,0.537586188
0.484,0.469,0.307,0.696809537
0.756,0.47,0.616,0.500913731
0.748,0.457,0.957,0.494453958
0.508,0.573,0.409,0.298102313
0.409,0.68,0.3,0.389762923
0.648,0.953,0.97,0.587527258
0.173,0.479,0.127,0.776014653
0.85,0.893,0.811,0.433342779
0.128,0.133,0.0397,0.274723109
0.635,0.639,0.518,0.529857458
0.651,0.814,0.924,0.821208425
0.532,0.643,0.208,0.706024878
0.698,0.618,0.37,0.369521205
0.716,0.773,0.916,0.48071308
0.0703,0.0789,0.0313,0.311913005
0.61,0.611,0.578,0.345041416
0.633,0.143,0.382,0.468696998
0.36,0.113,0.202,0.537832588
0.743,0.779,0.665,0.407824005
0.519,0.841,0.775,0.510818991
0.78,0.925,0.564,0.525520827
0.431,0.604,0.345,0.572624196
0.593,0.947,0.418,0.517352684
0.832,0.758,0.863,0.379939796
0.687,0.456,0.356,0.317801952
0.471,0.878,0.502,0.542009059
0.148,0.04,0.0343,0.564398559
0.447,0.879,0.847,0.545869318
0.444,0.48,0.335,0.589950186
0.208,0.0707,0.0854,0.411671944
0.951,0.726,0.743,0.517434817
0.589,0.279,0.212,0.307371041
0.23,0.95,0.302,0.543056257
0.316,0.000182,0.114,0.411129865
0.788,0.855,0.923,0.377907001
0.69,0.812,0.251,0.422263015
0.579,0.503,0.456,0.301219267
0.565,0.878,0.451,0.406497554
0.786,0.435,0.644,0.673853318
0.871,0.795,0.887,0.425404608
0.794,0.756,0.919,0.558550678
0.567,0.666,0.328,0.599596726
0.653,0.703,0.778,0.471037794
0.395,0.654,0.296,0.365706119
0.256,0.333,0.307,0.684132284
0.157,0.0374,0.0762,0.587116592
0.792,0.793,0.864,0.501016398
0.81,0.649,0.952,0.50822769
0.342,0.865,0.52,0.716041017
0.535,0.528,0.41,0.600266111
0.174,0.00291,0.0328,0.277445823
0.301,0.436,0.122,0.429018468
0.242,0.791,0.314,0.829310862
0.667,0.921,0.378,0.492963241
0.494,0.934,0.811,0.369373365
0.128,0.00892,0.0475,0.274460282
0.577,0.906,0.55,0.402641403
0.586,0.965,0.855,0.545865211
0.477,0.499,0.439,0.328015211
0.381,0.964,0.308,0.657241886
0.672,0.63,0.936,0.814785612
0.55,0.815,0.771,0.594385377
0.675,0.914,0.826,0.442829159
0.324,0.0667,0.128,0.25819381
0.514,0.887,0.392,0.689877498
0.591,0.213,0.547,0.368909313
0.56,0.451,0.538,0.639973389
0.612,0.461,0.232,0.55144616
0.37,0.276,0.0641,0.387245541
0.106,0.0208,0.0344,0.343858698
0.413,0.805,0.459,0.6410288
0.629,0.903,0.829,0.381566033
0.891,0.467,0.966,0.534169449
0.912,0.741,0.973,0.393302862
0.381,0.151,0.239,0.269971705
0.447,0.857,0.582,0.515188475
0.748,0.857,0.714,0.439543832
0.578,0.629,0.328,0.710410789
0.569,0.593,0.583,0.610475264
0.934,0.64,0.853,0.459411844
0.492,0.901,0.104,0.587309605
0.449,0.639,0.415,0.572923982
0.454,0.825,0.963,0.680415758
0.532,0.492,0.499,0.374108342
0.677,0.623,0.105,0.599021794
0.586,0.862,0.736,0.606569832
0.796,0.6,0.539,0.558382305
0.484,0.553,0.968,0.836875326
0.901,0.774,0.891,0.398707224
0.643,0.878,0.613,0.655870262
0.835,0.784,0.741,0.378444973
0.861,0.661,0.974,0.451991113
0.781,0.659,0.902,0.585995474
0.487,0.722,0.263,0.510285125
0.933,0.534,0.716,0.546337477
0.239,0.265,0.0531,0.325407483
0.394,0.873,0.25,0.606988711
0.289,0.662,0.479,0.665631789
0.55,0.898,0.695,0.55935969
0.742,0.61,0.554,0.334548904
0.807,0.861,0.876,0.332663948
0.188,0.41,0.046,0.377685241
0.11,0.173,0.0518,0.354926142
0.18,0.949,0.226,0.761822042
0.223,0.885,0.143,0.418037264
0.402,0.439,0.329,0.424509357
0.882,0.541,0.709,0.377828974
0.696,0.96,0.861,0.396633362
0.647,0.492,0.83,0.733215062
0.439,0.947,0.671,0.362285273
0.667,0.493,0.252,0.515964633
0.152,0.0365,0.037,0.557002468
0.792,0.532,0.595,0.576509094
0.292,0.902,0.27,0.382333978
0.539,0.541,0.857,0.250925025
0.515,0.86,0.255,0.613234938
0.239,0.731,0.355,0.596791879
0.515,0.865,0.357,0.345020882
0.696,0.328,0.395,0.547659821
0.664,0.847,0.964,0.381500326
0.7,0.6,0.91,0.595880201
0.683,0.813,0.961,0.617452476
0.762,0.621,0.714,0.304278727
0.54,0.889,0.72,0.532974411
0.649,0.551,0.882,0.732640129
0.487,0.584,0.738,0.531746521
0.567,0.252,0.0749,0.339830066
0.51,0.859,0.252,0.541536794
0.768,0.76,0.714,0.423577146
0.407,0.649,0.197,0.297469888
0.574,0.946,0.631,0.513451359
0.505,0.948,0.594,0.548489366
0.247,0.969,0.51,0.797430875
0.637,0.438,0.145,0.503882845
0.545,0.812,0.809,0.436307786
0.593,0.68,0.708,0.408711043
0.769,0.452,0.786,0.433650778
0.501,0.789,0.238,0.550398962
0.672,0.717,0.758,0.506966946
0.672,0.974,0.296,0.419408888
0.451,0.221,0.156,0.442845586
0.254,0.392,0.0673,0.461941546
0.541,0.833,0.84,0.472479231
0.674,0.658,0.677,0.588451256
0.474,0.716,0.42,0.74029494
0.717,0.299,0.423,0.516453326
0.633,0.574,0.522,0.595867881
0.526,0.195,0.112,0.534727954
0.395,0.539,0.147,0.55451794
0.697,0.64,0.626,0.554136021
0.598,0.86,0.283,0.454791854
0.396,0.276,0.454,0.599050541
0.292,0.0223,0.0388,0.464286448
0.566,0.552,0.508,0.345000349
0.818,0.635,0.907,0.529956018
0.499,0.384,0.488,0.537282296
0.708,0.844,0.565,0.395146751
0.467,0.904,0.144,0.387146981
0.497,0.372,0.29,0.388506285
0.515,0.844,0.931,0.464820313
0.524,0.0528,0.288,0.529877991
0.738,0.772,0.956,0.509242034
0.56,0.804,0.538,0.402707109
0.64,0.947,0.695,0.377755054
0.225,0.356,0.0631,0.505106629
0.481,0.73,0.606,0.72255007
0.689,0.836,0.699,0.673997051
0.839,0.878,0.849,0.361426982
0.718,0.733,0.958,0.493111081
0.335,0.0464,0.0378,0.246682847
0.57,0.711,0.649,0.669915033
0.695,0.218,0.8,0.473353949
0.196,0.214,0.0768,0.570607826
0.783,0.516,0.741,0.316298915
0.604,0.398,0.267,0.290997795
0.226,0.392,0.335,0.328684596
0.49,0.41,0.68,0.570303934
0.573,0.828,0.446,0.533680757
0.251,0.981,0.275,0.407947205
0.581,0.869,0.348,0.398436185
0.74,0.845,0.749,0.519931665
0.0911,0.286,0.0515,0.294989466
0.242,0.285,0.0524,0.334286078
0.536,0.709,0.899,0.366432998
0.588,0.866,0.645,0.361094342
0.45,0.597,0.688,0.451679007
0.73,0.7,0.961,0.483066195
0.492,0.443,0.397,0.353800917
0.691,0.795,0.64,0.600163445
0.716,0.753,0.561,0.49338212
0.559,0.528,0.694,0.742808215
0.767,0.883,0.825,0.549331231
0.199,0.00834,0.0411,0.261072577
0.841,0.645,0.608,0.389894336
0.816,0.541,0.482,0.448471707
0.613,0.733,0.863,0.475768664
0.656,0.879,0.823,0.409840374
0.574,0.981,0.55,0.398813997
0.607,0.213,0.413,0.645767883
0.377,0.904,0.595,0.823655993
0.78,0.388,0.818,0.481094999
0.473,0.958,0.242,0.574554325
0.661,0.422,0.428,0.480507747
0.806,0.847,0.832,0.375549779
0.571,0.552,0.621,0.580205087
0.404,0.6,0.386,0.582172176
0.656,0.978,0.749,0.4517365
0.607,0.734,0.569,0.60754311
0.302,0.919,0.499,0.710230096
0.718,0.719,0.725,0.382186138
0.781,0.898,0.931,0.689232753
0.197,0.0898,0.037,0.465296686
0.805,0.775,0.912,0.470384835
0.573,0.856,0.515,0.57212729
0.508,0.92,0.301,0.422940614
0.76,0.67,0.145,0.73068536
0.709,0.565,0.571,0.460779362
0.566,0.832,0.86,0.718780158
0.584,0.435,0.399,0.543881695
0.799,0.718,0.647,0.369944191
0.228,0.224,0.18,0.247631485
0.64,0.768,0.531,0.517820843
0.2,0.923,0.24,0.657443113
0.648,0.571,0.84,0.629218051
0.337,0.483,0.128,0.674461104
0.568,0.607,0.405,0.409400962
0.639,0.977,0.4,0.459806084
0.81,0.504,0.532,0.381952059
0.675,0.52,0.701,0.480511854
0.376,0.722,0.411,0.576225735
0.606,0.899,0.379,0.429815159
0.604,0.552,0.757,0.512991413
0.484,0.925,0.66,0.58826235
0.619,0.4,0.445,0.321633464
0.553,0.894,0.516,0.387561754
0.573,0.922,0.503,0.41517903
0.863,0.412,0.805,0.484721178
0.623,0.138,0.434,0.427379911
0.547,0.878,0.305,0.458553553
0.452,0.817,0.867,0.662658568
0.54,0.778,0.448,0.361468048
0.711,0.454,0.782,0.30770368
0.567,0.388,0.965,0.766491312
0.424,0.423,0.25,0.39444862
0.546,0.307,0.343,0.366432998
0.604,0.966,0.597,0.435457708
0.488,0.995,0.679,0.369837417
0.59,0.793,0.678,0.615949439
0.434,0.904,0.673,0.69089595
0.617,0.79,0.267,0.566722928
0.493,0.123,0.273,0.593987031
0.395,0.0997,0.0312,0.522674913
0.631,0.758,0.669,0.521627715
0.168,0.0613,0.0399,0.421647016
0.65,0.845,0.61,0.505299642
0.478,0.788,0.291,0.423881038
0.567,0.826,0.726,0.348302102
0.5,0.303,0.606,0.584923637
0.669,0.677,0.966,0.54322463
0.458,0.69,0.789,0.355698193
0.483,0.978,0.563,0.664309445
0.0881,0.116,0.115,0.342663661
0.597,0.918,0.501,0.379631797
0.382,0.907,0.346,0.752955767
0.175,0.399,0.069,0.496667447
0.672,0.84,0.768,0.388773218
0.603,0.92,0.639,0.368244034
0.604,0.507,0.562,0.324586152
0.527,0.782,0.961,0.358704267
0.767,0.541,0.516,0.694304476
0.653,0.933,0.881,0.387791727
0.227,0.0876,0.0375,0.354248543
0.415,0.572,0.33,0.317970325
0.636,0.854,0.824,0.552230531
0.494,0.534,0.548,0.592036369
0.534,0.966,0.171,0.574878751
0.572,0.468,0.886,0.518116522
0.508,0.763,0.673,0.373837302
0.289,0.37,0.395,0.747202339
0.77,0.5,0.256,0.421786643
0.414,0.928,0.475,0.502503008
0.625,0.196,0.318,0.352651053
0.653,0.637,0.779,0.666005495
0.437,0.976,0.61,0.559988009
0.296,0.471,0.0361,0.481579585
0.632,0.276,0.237,0.532604812
0.956,0.642,0.962,0.492955028
0.677,0.947,0.969,0.422279442
0.703,0.845,0.686,0.388892311
0.618,0.521,0.437,0.380646142
0.298,0.713,0.48,0.49817459
0.662,0.784,0.466,0.535007207
0.403,0.963,0.323,0.415199563
0.745,0.839,0.666,0.533779316
0.923,0.623,0.517,0.398156932
0.296,0.232,0.393,0.395171391
0.399,0.975,0.319,0.706226104
0.765,0.512,0.497,0.377898787
0.487,0.519,0.154,0.340634971
0.74,0.959,0.878,0.616027465
0.29,0.955,0.237,0.71813952
0.493,0.659,0.413,0.378974732
0.637,0.794,0.495,0.476852821
0.583,0.614,0.482,0.577954638
0.199,0.0514,0.0522,0.362950552
0.301,0.571,0.0412,0.731330106
0.466,0.678,0.302,0.739453075
0.696,0.484,0.598,0.374707914
0.585,0.632,0.43,0.334450344
0.39,0.0432,0.326,0.605469247
0.621,0.43,0.938,0.524584509
0.543,0.275,0.222,0.43610656
0.369,0.00372,0.064,0.278661394
0.333,0.527,0.683,0.594828896
0.555,0.865,0.837,0.500330586
0.874,0.59,0.608,0.517348577
0.819,0.615,0.963,0.412160636
0.366,0.832,0.356,0.446619604
0.674,0.59,0.58,0.405442143
0.24,0.154,0.133,0.284188956
0.518,0.951,0.537,0.402731749
0.819,0.845,0.611,0.320401467
0.504,0.939,0.402,0.386222983
0.556,0.628,0.297,0.456549504
0.885,0.304,0.516,0.501316184
0.546,0.852,0.831,0.397963919
0.294,0.913,0.229,0.47271331
0.594,0.512,0.52,0.399774955
0.183,0.956,0.275,0.64896697
0.584,0.577,0.126,0.430287425
0.636,0.906,0.973,0.601231176
0.759,0.552,0.436,0.416090708
0.497,0.136,0.236,0.532337879
0.58,0.929,0.884,0.390111989
0.509,0.929,0.556,0.373882476
0.259,0.532,0.124,0.549733683
0.418,0.798,0.151,0.411105225
0.634,0.892,0.679,0.481735638
0.549,0.728,0.253,0.472384777
0.686,0.631,0.65,0.354306036
0.706,0.492,0.586,0.343197526
0.607,0.388,0.564,0.641488746
0.632,0.397,0.731,0.454106042
0.76,0.554,0.793,0.484602085
0.527,0.938,0.68,0.60400317
0.802,0.325,0.73,0.273064019
0.841,0.673,0.773,0.394304887
0.658,0.963,0.793,0.553569302
0.618,0.707,0.434,0.645607724
0.672,0.455,0.655,0.410008747
0.718,0.798,0.816,0.410793119
0.792,0.797,0.491,0.509196861
0.636,0.275,0.322,0.39728632
0.598,0.463,0.554,0.307564054
0.411,0.165,0.34,0.606816231
0.431,0.947,0.422,0.395237098
0.75,0.863,0.551,0.323206314
0.764,0.622,0.671,0.663167794
0.425,0.193,0.387,0.826000895
0.854,0.61,0.376,0.533890196
0.331,0.706,0.414,0.698497374
0.711,0.544,0.714,0.6893231
0.344,0.776,0.316,0.358613921
0.902,0.772,0.808,0.542046019
0.559,0.84,0.77,0.435071682
0.291,0.259,0.141,0.595921267
0.577,0.749,0.255,0.537849015
0.738,0.64,0.793,0.589666827
0.705,0.762,0.769,0.374428661
0.619,0.865,0.701,0.566665435
0.394,0.853,0.326,0.538448587
0.581,0.834,0.517,0.673553532
0.606,0.94,0.31,0.550144349
0.626,0.356,0.31,0.528066955
0.806,0.827,0.815,0.514584796
0.34,0.925,0.879,0.367492516
0.536,0.368,0.0949,0.451646154
0.47,0.325,0.963,0.732377303
0.839,0.464,0.979,0.486671841
0.613,0.423,0.481,0.501016398
0.398,0.748,0.606,0.687811849
0.349,0.576,0.644,0.688362142
0.662,0.374,0.551,0.462795731
0.604,0.67,0.963,0.521175983
0.682,0.899,0.708,0.480327054
0.617,0.417,0.592,0.449087706
0.708,0.854,0.914,0.410686346
0.311,0.742,0.19,0.507467958
0.786,0.241,0.732,0.472282111
0.617,0.602,0.614,0.6026028
0.367,0.23,0.198,0.841384437
0.716,0.952,0.72,0.472187658
0.686,0.516,0.319,0.338524149
0.329,0.682,0.317,0.479025244
0.574,0.896,0.731,0.410559039
0.446,0.947,0.653,0.713018517
0.657,0.901,0.621,0.340577478
0.582,0.395,0.226,0.481214092
0.656,0.74,0.748,0.677606804
0.843,0.833,0.972,0.583104387
0.673,0.89,0.881,0.521562008
0.443,0.784,0.525,0.723018229
0.765,0.745,0.757,0.451806314
0.588,0.628,0.186,0.361410555
0.806,0.599,0.507,0.505147696
0.634,0.292,0.408,0.619731671
0.801,0.71,0.0398,0.517434817
0.648,0.218,0.642,0.674518597
0.541,0.658,0.809,0.5834822
0.805,0.337,0.643,0.492716842
0.139,0.247,0.0365,0.417638918
0.579,0.355,0.196,0.326721614
0.972,0.681,0.456,0.439309753
0.688,0.698,0.329,0.460541175
0.81,0.578,0.204,0.492950921
0.665,0.839,0.581,0.365669159
0.585,0.43,0.416,0.715158086
0.416,0.883,0.788,0.732340343
0.698,0.461,0.22,0.492782548
0.525,0.144,0.321,0.474355973
0.807,0.457,0.607,0.513200853
0.528,0.465,0.482,0.680859277
0.556,0.564,0.532,0.534358355
0.358,0.557,0.163,0.533914836
0.75,0.617,0.704,0.402444283
0.672,0.474,0.224,0.487222133
0.738,0.723,0.427,0.45181042
0.773,0.781,0.813,0.361468048
0.877,0.633,0.823,0.435445388
0.724,0.441,0.675,0.501328504
0.457,0.759,0.559,0.489948954
0.364,0.72,0.393,0.6985138
0.863,0.723,0.816,0.385923197
0.427,0.938,0.502,0.747042179
0.559,0.971,0.933,0.616047999
0.731,0.843,0.662,0.389992895
0.0897,0.0458,0.0576,0.310611194
0.627,0.777,0.643,0.462405598
0.193,0.117,0.0766,0.405721396
0.389,0.872,0.222,0.667496212
0.66,0.702,0.696,0.697869055
0.49,0.79,0.477,0.65717618
0.809,0.693,0.385,0.509192754
0.752,0.726,0.968,0.690965763
0.761,0.424,0.751,0.398276025
0.956,0.379,0.586,0.460500109
0.715,0.898,0.892,0.492827722
0.436,0.678,0.194,0.699310492
0.664,0.833,0.895,0.53382449
0.504,0.588,0.712,0.345476721
0.463,0.909,0.699,0.583465773
0.369,0.84,0.328,0.815171638
0.276,0.769,0.261,0.62031071
0.658,0.439,0.565,0.439133167
0.547,0.759,0.772,0.591502503
0.836,0.854,0.773,0.390395348
0.807,0.528,0.608,0.517484097
0.565,0.0522,0.586,0.302176118
0.802,0.789,0.803,0.521566115
0.731,0.818,0.349,0.525816506
0.674,0.558,0.702,0.459904643
0.468,0.749,0.474,0.624253102
0.204,0.0597,0.0284,0.561347312
0.705,0.762,0.865,0.477127968
0.862,0.392,0.714,0.476553035
0.458,0.836,0.417,0.713897342
0.809,0.891,0.719,0.435404321
0.677,0.529,0.32,0.451457248
0.648,0.689,0.283,0.473715335
0.341,0.867,0.2,0.747506232
0.762,0.615,0.369,0.353320438
0.772,0.806,0.765,0.554316714
0.553,0.541,0.691,0.571425051
0.518,0.345,0.363,0.334782984
0.647,0.57,0.735,0.491916043
0.69,0.511,0.909,0.43441051
0.0895,0.00358,0.186,0.352293774
0.627,0.32,0.396,0.396308936
0.783,0.558,0.329,0.427207431
0.496,0.699,0.283,0.316352302
0.667,0.506,0.817,0.431519422
0.639,0.512,0.547,0.362408473
0.384,0.0137,0.0445,0.518440948
0.714,0.874,0.868,0.370777842
0.613,0.649,0.846,0.377787908
0.661,0.859,0.89,0.46309141
0.741,0.553,0.508,0.369586911
0.73,0.899,0.757,0.448155495
0.818,0.802,0.328,0.496889206
0.208,0.974,0.0795,0.769801279
0.129,0.00391,0.131,0.317346113
0.654,0.901,0.73,0.570328574
0.802,0.868,0.3,0.51749231
0.569,0.337,0.316,0.540411569
0.862,0.45,0.358,0.51750463
0.801,0.764,0.489,0.718505012
0.658,0.852,0.801,0.755563495
0.874,0.678,0.751,0.318274218
0.632,0.836,0.894,0.59137109
0.91,0.576,0.212,0.50463847
0.944,0.418,0.575,0.402826202
0.713,0.663,0.903,0.324442418
0.139,0.865,0.253,0.359689865
0.604,0.91,0.674,0.56230827
0.465,0.9,0.89,0.552476931
0.781,0.795,0.968,0.418825742
0.8,0.817,0.0944,0.517434817
0.427,0.283,0.185,0.559252917
0.813,0.55,0.35,0.513348692
0.275,0.893,0.236,0.723219456
0.505,0.822,0.395,0.619086926
0.707,0.299,0.48,0.580143487
0.701,0.607,0.317,0.410608319
0.341,0.301,0.106,0.607066737
0.805,0.602,0.463,0.521660568
0.317,0.958,0.422,0.566394395
0.723,0.666,0.527,0.381824752
0.55,0.664,0.273,0.574656991
0.546,0.344,0.0641,0.524830908
0.655,0.883,0.69,0.505118949
0.188,0.375,0.592,0.323358261
0.745,0.808,0.935,0.42303096
0.185,0.291,0.0304,0.398448505
0.594,0.118,0.57,0.395274058
0.805,0.863,0.524,0.517463564
0.26,0.985,0.299,0.492569002
0.763,0.604,0.812,0.390165375
0.207,0.953,0.2,0.439186553
0.805,0.475,0.764,0.722899136
0.534,0.909,0.455,0.533779316
0.761,0.747,0.297,0.521615395
0.65,0.146,0.68,0.377783801
0.611,0.603,0.466,0.516970765
0.534,0.974,0.87,0.591436796
0.805,0.81,0.686,0.51756623
0.377,0.415,0.79,0.738077345
0.334,0.484,0.484,0.71311297
0.781,0.523,0.862,0.388703405
0.826,0.643,0.693,0.493024841
0.465,0.453,0.272,0.417729264
0.772,0.519,0.625,0.402514096
0.58,0.46,0.762,0.328417664
0.567,0.806,0.384,0.542247245
0.682,0.443,0.543,0.49679886
0.609,0.923,0.968,0.341370063
0.591,0.51,0.671,0.680567704
0.755,0.428,0.458,0.508589075
0.52,0.461,0.264,0.537972214
0.813,0.167,0.297,0.492790762
0.691,0.625,0.574,0.427096552
0.473,0.798,0.604,0.335706982
0.304,0.938,0.377,0.584147478
0.221,0.0351,0.102,0.414977804
